Location_ID,Zone,Aisle,Rack_ID,Shelf_ID,Bin_ID,Capacity_Units
LOC04291,F,AISLE-11,RACK-04,SHELF-02,BIN-04291,200
LOC04292,F,AISLE-12,RACK-08,SHELF-02,BIN-04292,400
LOC04293,F,AISLE-13,RACK-05,SHELF-01,BIN-04293,300
LOC04294,F,AISLE-14,RACK-14,SHELF-04,BIN-04294,350
LOC04295,F,AISLE-15,RACK-19,SHELF-03,BIN-04295,250
LOC04296,F,AISLE-16,RACK-03,SHELF-02,BIN-04296,175
LOC04297,F,AISLE-17,RACK-20,SHELF-04,BIN-04297,150
LOC04298,F,AISLE-18,RACK-11,SHELF-01,BIN-04298,350
LOC04299,F,AISLE-19,RACK-13,SHELF-04,BIN-04299,175
LOC04300,F,AISLE-20,RACK-14,SHELF-04,BIN-04300,100
LOC04301,F,AISLE-21,RACK-11,SHELF-03,BIN-04301,150
LOC04302,F,AISLE-22,RACK-10,SHELF-02,BIN-04302,400
LOC04303,F,AISLE-23,RACK-16,SHELF-04,BIN-04303,200
LOC04304,F,AISLE-24,RACK-13,SHELF-04,BIN-04304,200
LOC04305,F,AISLE-25,RACK-10,SHELF-02,BIN-04305,175
LOC04306,F,AISLE-26,RACK-11,SHELF-02,BIN-04306,300
LOC04307,F,AISLE-27,RACK-19,SHELF-04,BIN-04307,150
LOC04308,F,AISLE-28,RACK-04,SHELF-01,BIN-04308,150
LOC04309,F,AISLE-29,RACK-01,SHELF-02,BIN-04309,350
LOC04310,F,AISLE-30,RACK-16,SHELF-01,BIN-04310,175
LOC04311,F,AISLE-31,RACK-02,SHELF-01,BIN-04311,400
LOC04312,F,AISLE-32,RACK-06,SHELF-01,BIN-04312,175
LOC04313,F,AISLE-33,RACK-10,SHELF-03,BIN-04313,300
LOC04314,F,AISLE-34,RACK-19,SHELF-01,BIN-04314,100
LOC04315,F,AISLE-35,RACK-06,SHELF-03,BIN-04315,300
LOC04316,F,AISLE-36,RACK-04,SHELF-01,BIN-04316,150
LOC04317,F,AISLE-37,RACK-02,SHELF-05,BIN-04317,100
LOC04318,F,AISLE-38,RACK-07,SHELF-02,BIN-04318,350
LOC04319,F,AISLE-39,RACK-16,SHELF-01,BIN-04319,250
LOC04320,F,AISLE-40,RACK-19,SHELF-03,BIN-04320,150
LOC04321,F,AISLE-01,RACK-20,SHELF-03,BIN-04321,175
LOC04322,F,AISLE-02,RACK-03,SHELF-04,BIN-04322,250
LOC04323,F,AISLE-03,RACK-06,SHELF-05,BIN-04323,150
LOC04324,F,AISLE-04,RACK-16,SHELF-05,BIN-04324,200
LOC04325,F,AISLE-05,RACK-10,SHELF-01,BIN-04325,350
LOC04326,F,AISLE-06,RACK-11,SHELF-02,BIN-04326,400
LOC04327,F,AISLE-07,RACK-15,SHELF-03,BIN-04327,250
LOC04328,F,AISLE-08,RACK-10,SHELF-04,BIN-04328,350
LOC04329,F,AISLE-09,RACK-08,SHELF-03,BIN-04329,300
LOC04330,F,AISLE-10,RACK-07,SHELF-02,BIN-04330,400
LOC04331,F,AISLE-11,RACK-05,SHELF-02,BIN-04331,100
LOC04332,F,AISLE-12,RACK-03,SHELF-01,BIN-04332,150
LOC04333,F,AISLE-13,RACK-05,SHELF-01,BIN-04333,400
LOC04334,F,AISLE-14,RACK-05,SHELF-02,BIN-04334,150
LOC04335,F,AISLE-15,RACK-10,SHELF-03,BIN-04335,300
LOC04336,F,AISLE-16,RACK-19,SHELF-02,BIN-04336,400
LOC04337,F,AISLE-17,RACK-14,SHELF-04,BIN-04337,150
LOC04338,F,AISLE-18,RACK-18,SHELF-05,BIN-04338,250
LOC04339,F,AISLE-19,RACK-07,SHELF-04,BIN-04339,100
LOC04340,F,AISLE-20,RACK-12,SHELF-02,BIN-04340,350
LOC04341,F,AISLE-21,RACK-07,SHELF-03,BIN-04341,150
LOC04342,F,AISLE-22,RACK-02,SHELF-01,BIN-04342,250
LOC04343,F,AISLE-23,RACK-13,SHELF-02,BIN-04343,400
LOC04344,F,AISLE-24,RACK-15,SHELF-04,BIN-04344,300
LOC04345,F,AISLE-25,RACK-15,SHELF-02,BIN-04345,300
LOC04346,F,AISLE-26,RACK-14,SHELF-03,BIN-04346,175
LOC04347,F,AISLE-27,RACK-01,SHELF-02,BIN-04347,250
LOC04348,F,AISLE-28,RACK-14,SHELF-01,BIN-04348,400
LOC04349,F,AISLE-29,RACK-11,SHELF-02,BIN-04349,100
LOC04350,F,AISLE-30,RACK-05,SHELF-02,BIN-04350,400
LOC04351,F,AISLE-31,RACK-09,SHELF-02,BIN-04351,175
LOC04352,F,AISLE-32,RACK-14,SHELF-01,BIN-04352,100
LOC04353,F,AISLE-33,RACK-12,SHELF-03,BIN-04353,300
LOC04354,F,AISLE-34,RACK-11,SHELF-01,BIN-04354,150
LOC04355,F,AISLE-35,RACK-16,SHELF-05,BIN-04355,200
LOC04356,F,AISLE-36,RACK-07,SHELF-02,BIN-04356,300
LOC04357,F,AISLE-37,RACK-17,SHELF-03,BIN-04357,350
LOC04358,F,AISLE-38,RACK-17,SHELF-05,BIN-04358,200
LOC04359,F,AISLE-39,RACK-14,SHELF-01,BIN-04359,400
LOC04360,F,AISLE-40,RACK-19,SHELF-05,BIN-04360,250
LOC04361,F,AISLE-01,RACK-18,SHELF-04,BIN-04361,100
LOC04362,F,AISLE-02,RACK-10,SHELF-03,BIN-04362,100
LOC04363,F,AISLE-03,RACK-14,SHELF-05,BIN-04363,150
LOC04364,F,AISLE-04,RACK-16,SHELF-04,BIN-04364,400
LOC04365,F,AISLE-05,RACK-20,SHELF-05,BIN-04365,200
LOC04366,F,AISLE-06,RACK-11,SHELF-05,BIN-04366,200
LOC04367,F,AISLE-07,RACK-15,SHELF-03,BIN-04367,250
LOC04368,F,AISLE-08,RACK-02,SHELF-02,BIN-04368,250
LOC04369,F,AISLE-09,RACK-13,SHELF-03,BIN-04369,100
LOC04370,F,AISLE-10,RACK-17,SHELF-02,BIN-04370,100
LOC04371,F,AISLE-11,RACK-08,SHELF-04,BIN-04371,200
LOC04372,F,AISLE-12,RACK-13,SHELF-01,BIN-04372,350
LOC04373,F,AISLE-13,RACK-02,SHELF-01,BIN-04373,250
LOC04374,F,AISLE-14,RACK-18,SHELF-05,BIN-04374,350
LOC04375,F,AISLE-15,RACK-01,SHELF-05,BIN-04375,250
LOC04376,F,AISLE-16,RACK-20,SHELF-01,BIN-04376,400
LOC04377,F,AISLE-17,RACK-19,SHELF-02,BIN-04377,250
LOC04378,F,AISLE-18,RACK-04,SHELF-02,BIN-04378,350
LOC04379,F,AISLE-19,RACK-18,SHELF-03,BIN-04379,175
LOC04380,F,AISLE-20,RACK-18,SHELF-02,BIN-04380,100
LOC04381,F,AISLE-21,RACK-14,SHELF-01,BIN-04381,300
LOC04382,F,AISLE-22,RACK-08,SHELF-04,BIN-04382,100
LOC04383,F,AISLE-23,RACK-04,SHELF-02,BIN-04383,250
LOC04384,F,AISLE-24,RACK-06,SHELF-03,BIN-04384,250
LOC04385,F,AISLE-25,RACK-14,SHELF-02,BIN-04385,350
LOC04386,F,AISLE-26,RACK-07,SHELF-02,BIN-04386,300
LOC04387,F,AISLE-27,RACK-04,SHELF-03,BIN-04387,250
LOC04388,F,AISLE-28,RACK-18,SHELF-05,BIN-04388,150
LOC04389,F,AISLE-29,RACK-03,SHELF-02,BIN-04389,150
LOC04390,F,AISLE-30,RACK-01,SHELF-02,BIN-04390,150
LOC04391,F,AISLE-31,RACK-09,SHELF-02,BIN-04391,150
LOC04392,F,AISLE-32,RACK-15,SHELF-03,BIN-04392,150
LOC04393,F,AISLE-33,RACK-17,SHELF-05,BIN-04393,400
LOC04394,F,AISLE-34,RACK-17,SHELF-01,BIN-04394,400
LOC04395,F,AISLE-35,RACK-20,SHELF-03,BIN-04395,150
LOC04396,F,AISLE-36,RACK-12,SHELF-01,BIN-04396,300
LOC04397,F,AISLE-37,RACK-06,SHELF-04,BIN-04397,200
LOC04398,F,AISLE-38,RACK-18,SHELF-03,BIN-04398,100
LOC04399,F,AISLE-39,RACK-20,SHELF-01,BIN-04399,150
LOC04400,F,AISLE-40,RACK-06,SHELF-02,BIN-04400,300
LOC04401,F,AISLE-01,RACK-06,SHELF-05,BIN-04401,200
LOC04402,F,AISLE-02,RACK-16,SHELF-03,BIN-04402,100
LOC04403,F,AISLE-03,RACK-11,SHELF-04,BIN-04403,350
LOC04404,F,AISLE-04,RACK-04,SHELF-05,BIN-04404,350
LOC04405,F,AISLE-05,RACK-07,SHELF-02,BIN-04405,200
LOC04406,F,AISLE-06,RACK-20,SHELF-04,BIN-04406,150
LOC04407,F,AISLE-07,RACK-08,SHELF-04,BIN-04407,400
LOC04408,F,AISLE-08,RACK-13,SHELF-03,BIN-04408,300
LOC04409,F,AISLE-09,RACK-07,SHELF-01,BIN-04409,100
LOC04410,F,AISLE-10,RACK-15,SHELF-02,BIN-04410,100
LOC04411,F,AISLE-11,RACK-19,SHELF-03,BIN-04411,100
LOC04412,F,AISLE-12,RACK-12,SHELF-03,BIN-04412,350
LOC04413,F,AISLE-13,RACK-01,SHELF-03,BIN-04413,400
LOC04414,F,AISLE-14,RACK-03,SHELF-02,BIN-04414,150
LOC04415,F,AISLE-15,RACK-20,SHELF-05,BIN-04415,150
LOC04416,F,AISLE-16,RACK-19,SHELF-02,BIN-04416,400
LOC04417,F,AISLE-17,RACK-16,SHELF-05,BIN-04417,300
LOC04418,F,AISLE-18,RACK-04,SHELF-05,BIN-04418,100
LOC04419,F,AISLE-19,RACK-11,SHELF-02,BIN-04419,250
LOC04420,F,AISLE-20,RACK-18,SHELF-04,BIN-04420,250
LOC04421,F,AISLE-21,RACK-02,SHELF-01,BIN-04421,100
LOC04422,F,AISLE-22,RACK-10,SHELF-02,BIN-04422,250
LOC04423,F,AISLE-23,RACK-13,SHELF-02,BIN-04423,250
LOC04424,F,AISLE-24,RACK-11,SHELF-04,BIN-04424,150
LOC04425,F,AISLE-25,RACK-17,SHELF-03,BIN-04425,150
LOC04426,F,AISLE-26,RACK-16,SHELF-03,BIN-04426,250
LOC04427,F,AISLE-27,RACK-14,SHELF-01,BIN-04427,100
LOC04428,F,AISLE-28,RACK-10,SHELF-03,BIN-04428,175
LOC04429,F,AISLE-29,RACK-03,SHELF-02,BIN-04429,150
LOC04430,F,AISLE-30,RACK-12,SHELF-01,BIN-04430,150
LOC04431,F,AISLE-31,RACK-09,SHELF-03,BIN-04431,300
LOC04432,F,AISLE-32,RACK-04,SHELF-02,BIN-04432,200
LOC04433,F,AISLE-33,RACK-19,SHELF-01,BIN-04433,200
LOC04434,F,AISLE-34,RACK-02,SHELF-03,BIN-04434,250
LOC04435,F,AISLE-35,RACK-18,SHELF-05,BIN-04435,150
LOC04436,F,AISLE-36,RACK-18,SHELF-05,BIN-04436,250
LOC04437,F,AISLE-37,RACK-18,SHELF-03,BIN-04437,150
LOC04438,F,AISLE-38,RACK-13,SHELF-01,BIN-04438,250
LOC04439,F,AISLE-39,RACK-14,SHELF-01,BIN-04439,300
LOC04440,F,AISLE-40,RACK-09,SHELF-01,BIN-04440,175
LOC04441,F,AISLE-01,RACK-03,SHELF-01,BIN-04441,100
LOC04442,F,AISLE-02,RACK-04,SHELF-04,BIN-04442,100
LOC04443,F,AISLE-03,RACK-16,SHELF-03,BIN-04443,350
LOC04444,F,AISLE-04,RACK-18,SHELF-01,BIN-04444,250
LOC04445,F,AISLE-05,RACK-06,SHELF-05,BIN-04445,200
LOC04446,F,AISLE-06,RACK-03,SHELF-03,BIN-04446,175
LOC04447,F,AISLE-07,RACK-06,SHELF-05,BIN-04447,150
LOC04448,F,AISLE-08,RACK-01,SHELF-04,BIN-04448,200
LOC04449,F,AISLE-09,RACK-05,SHELF-02,BIN-04449,200
LOC04450,F,AISLE-10,RACK-14,SHELF-01,BIN-04450,250
LOC04451,F,AISLE-11,RACK-19,SHELF-02,BIN-04451,400
LOC04452,F,AISLE-12,RACK-18,SHELF-02,BIN-04452,100
LOC04453,F,AISLE-13,RACK-14,SHELF-02,BIN-04453,350
LOC04454,F,AISLE-14,RACK-07,SHELF-05,BIN-04454,250
LOC04455,F,AISLE-15,RACK-12,SHELF-02,BIN-04455,350
LOC04456,F,AISLE-16,RACK-19,SHELF-04,BIN-04456,250
LOC04457,F,AISLE-17,RACK-09,SHELF-02,BIN-04457,150
LOC04458,F,AISLE-18,RACK-14,SHELF-03,BIN-04458,400
LOC04459,F,AISLE-19,RACK-01,SHELF-01,BIN-04459,350
LOC04460,F,AISLE-20,RACK-19,SHELF-02,BIN-04460,250
LOC04461,F,AISLE-21,RACK-05,SHELF-05,BIN-04461,175
LOC04462,F,AISLE-22,RACK-19,SHELF-01,BIN-04462,200
LOC04463,F,AISLE-23,RACK-05,SHELF-01,BIN-04463,200
LOC04464,F,AISLE-24,RACK-08,SHELF-01,BIN-04464,150
LOC04465,F,AISLE-25,RACK-13,SHELF-02,BIN-04465,200
LOC04466,F,AISLE-26,RACK-09,SHELF-01,BIN-04466,100
LOC04467,F,AISLE-27,RACK-07,SHELF-01,BIN-04467,100
LOC04468,F,AISLE-28,RACK-14,SHELF-01,BIN-04468,300
LOC04469,F,AISLE-29,RACK-07,SHELF-04,BIN-04469,175
LOC04470,F,AISLE-30,RACK-05,SHELF-01,BIN-04470,300
LOC04471,F,AISLE-31,RACK-11,SHELF-04,BIN-04471,350
LOC04472,F,AISLE-32,RACK-17,SHELF-03,BIN-04472,400
LOC04473,F,AISLE-33,RACK-07,SHELF-02,BIN-04473,200
LOC04474,F,AISLE-34,RACK-13,SHELF-03,BIN-04474,200
LOC04475,F,AISLE-35,RACK-08,SHELF-04,BIN-04475,400
LOC04476,F,AISLE-36,RACK-09,SHELF-04,BIN-04476,100
LOC04477,F,AISLE-37,RACK-09,SHELF-01,BIN-04477,350
LOC04478,F,AISLE-38,RACK-15,SHELF-02,BIN-04478,100
LOC04479,F,AISLE-39,RACK-02,SHELF-04,BIN-04479,250
LOC04480,F,AISLE-40,RACK-07,SHELF-04,BIN-04480,150
LOC04481,F,AISLE-01,RACK-10,SHELF-02,BIN-04481,250
LOC04482,F,AISLE-02,RACK-09,SHELF-02,BIN-04482,350
LOC04483,F,AISLE-03,RACK-01,SHELF-04,BIN-04483,150
LOC04484,F,AISLE-04,RACK-19,SHELF-04,BIN-04484,300
LOC04485,F,AISLE-05,RACK-10,SHELF-02,BIN-04485,400
LOC04486,F,AISLE-06,RACK-07,SHELF-03,BIN-04486,400
LOC04487,F,AISLE-07,RACK-13,SHELF-03,BIN-04487,175
LOC04488,F,AISLE-08,RACK-16,SHELF-02,BIN-04488,400
LOC04489,F,AISLE-09,RACK-05,SHELF-01,BIN-04489,200
LOC04490,F,AISLE-10,RACK-16,SHELF-04,BIN-04490,200
LOC04491,F,AISLE-11,RACK-18,SHELF-05,BIN-04491,175
LOC04492,F,AISLE-12,RACK-04,SHELF-03,BIN-04492,300
LOC04493,F,AISLE-13,RACK-17,SHELF-03,BIN-04493,150
LOC04494,F,AISLE-14,RACK-09,SHELF-05,BIN-04494,250
LOC04495,F,AISLE-15,RACK-13,SHELF-01,BIN-04495,150
LOC04496,F,AISLE-16,RACK-19,SHELF-01,BIN-04496,200
LOC04497,F,AISLE-17,RACK-10,SHELF-03,BIN-04497,200
LOC04498,F,AISLE-18,RACK-18,SHELF-05,BIN-04498,175
LOC04499,F,AISLE-19,RACK-16,SHELF-05,BIN-04499,100
LOC04500,F,AISLE-20,RACK-05,SHELF-01,BIN-04500,300
LOC04501,F,AISLE-21,RACK-18,SHELF-04,BIN-04501,300
LOC04502,F,AISLE-22,RACK-01,SHELF-04,BIN-04502,200
LOC04503,F,AISLE-23,RACK-06,SHELF-01,BIN-04503,250
LOC04504,F,AISLE-24,RACK-14,SHELF-03,BIN-04504,250
LOC04505,F,AISLE-25,RACK-19,SHELF-02,BIN-04505,350
LOC04506,F,AISLE-26,RACK-20,SHELF-05,BIN-04506,300
LOC04507,F,AISLE-27,RACK-04,SHELF-04,BIN-04507,400
LOC04508,F,AISLE-28,RACK-20,SHELF-02,BIN-04508,200
LOC04509,F,AISLE-29,RACK-11,SHELF-01,BIN-04509,300
LOC04510,F,AISLE-30,RACK-12,SHELF-04,BIN-04510,200
LOC04511,F,AISLE-31,RACK-18,SHELF-03,BIN-04511,400
LOC04512,F,AISLE-32,RACK-08,SHELF-04,BIN-04512,100
LOC04513,F,AISLE-33,RACK-03,SHELF-01,BIN-04513,175
LOC04514,F,AISLE-34,RACK-08,SHELF-04,BIN-04514,100
LOC04515,F,AISLE-35,RACK-07,SHELF-04,BIN-04515,350
LOC04516,F,AISLE-36,RACK-18,SHELF-01,BIN-04516,150
LOC04517,F,AISLE-37,RACK-18,SHELF-04,BIN-04517,175
LOC04518,F,AISLE-38,RACK-08,SHELF-02,BIN-04518,200
LOC04519,F,AISLE-39,RACK-12,SHELF-01,BIN-04519,100
LOC04520,F,AISLE-40,RACK-09,SHELF-01,BIN-04520,350
LOC04521,F,AISLE-01,RACK-04,SHELF-03,BIN-04521,400
LOC04522,F,AISLE-02,RACK-07,SHELF-01,BIN-04522,300
LOC04523,F,AISLE-03,RACK-08,SHELF-05,BIN-04523,150
LOC04524,F,AISLE-04,RACK-03,SHELF-03,BIN-04524,200
LOC04525,F,AISLE-05,RACK-02,SHELF-04,BIN-04525,250
LOC04526,F,AISLE-06,RACK-18,SHELF-02,BIN-04526,100
LOC04527,F,AISLE-07,RACK-16,SHELF-02,BIN-04527,350
LOC04528,F,AISLE-08,RACK-11,SHELF-01,BIN-04528,150
LOC04529,F,AISLE-09,RACK-17,SHELF-05,BIN-04529,200
LOC04530,F,AISLE-10,RACK-19,SHELF-03,BIN-04530,100
LOC04531,F,AISLE-11,RACK-14,SHELF-03,BIN-04531,300
LOC04532,F,AISLE-12,RACK-15,SHELF-05,BIN-04532,175
LOC04533,F,AISLE-13,RACK-01,SHELF-01,BIN-04533,100
LOC04534,F,AISLE-14,RACK-09,SHELF-02,BIN-04534,175
LOC04535,F,AISLE-15,RACK-06,SHELF-02,BIN-04535,100
LOC04536,F,AISLE-16,RACK-06,SHELF-02,BIN-04536,200
LOC04537,F,AISLE-17,RACK-07,SHELF-02,BIN-04537,250
LOC04538,F,AISLE-18,RACK-15,SHELF-01,BIN-04538,400
LOC04539,F,AISLE-19,RACK-08,SHELF-05,BIN-04539,175
LOC04540,F,AISLE-20,RACK-02,SHELF-01,BIN-04540,200
LOC04541,F,AISLE-21,RACK-12,SHELF-03,BIN-04541,350
LOC04542,F,AISLE-22,RACK-05,SHELF-01,BIN-04542,175
LOC04543,F,AISLE-23,RACK-16,SHELF-04,BIN-04543,100
LOC04544,F,AISLE-24,RACK-06,SHELF-03,BIN-04544,100
LOC04545,F,AISLE-25,RACK-18,SHELF-02,BIN-04545,350
LOC04546,F,AISLE-26,RACK-04,SHELF-01,BIN-04546,175
LOC04547,F,AISLE-27,RACK-07,SHELF-01,BIN-04547,175
LOC04548,F,AISLE-28,RACK-14,SHELF-01,BIN-04548,350
LOC04549,F,AISLE-29,RACK-08,SHELF-02,BIN-04549,250
LOC04550,F,AISLE-30,RACK-17,SHELF-05,BIN-04550,300
LOC04551,F,AISLE-31,RACK-15,SHELF-02,BIN-04551,200
LOC04552,F,AISLE-32,RACK-15,SHELF-04,BIN-04552,175
LOC04553,F,AISLE-33,RACK-20,SHELF-04,BIN-04553,250
LOC04554,F,AISLE-34,RACK-11,SHELF-03,BIN-04554,200
LOC04555,F,AISLE-35,RACK-01,SHELF-02,BIN-04555,350
LOC04556,F,AISLE-36,RACK-10,SHELF-04,BIN-04556,400
LOC04557,F,AISLE-37,RACK-03,SHELF-05,BIN-04557,150
LOC04558,F,AISLE-38,RACK-05,SHELF-01,BIN-04558,200
LOC04559,F,AISLE-39,RACK-18,SHELF-01,BIN-04559,400
LOC04560,F,AISLE-40,RACK-13,SHELF-05,BIN-04560,175
LOC04561,F,AISLE-01,RACK-02,SHELF-05,BIN-04561,175
LOC04562,F,AISLE-02,RACK-18,SHELF-02,BIN-04562,175
LOC04563,F,AISLE-03,RACK-08,SHELF-01,BIN-04563,150
LOC04564,F,AISLE-04,RACK-08,SHELF-05,BIN-04564,150
LOC04565,F,AISLE-05,RACK-11,SHELF-05,BIN-04565,150
LOC04566,F,AISLE-06,RACK-09,SHELF-03,BIN-04566,300
LOC04567,F,AISLE-07,RACK-18,SHELF-02,BIN-04567,175
LOC04568,F,AISLE-08,RACK-02,SHELF-04,BIN-04568,400
LOC04569,F,AISLE-09,RACK-07,SHELF-02,BIN-04569,200
LOC04570,F,AISLE-10,RACK-03,SHELF-05,BIN-04570,175
LOC04571,F,AISLE-11,RACK-20,SHELF-04,BIN-04571,150
LOC04572,F,AISLE-12,RACK-14,SHELF-05,BIN-04572,150
LOC04573,F,AISLE-13,RACK-11,SHELF-04,BIN-04573,175
LOC04574,F,AISLE-14,RACK-09,SHELF-03,BIN-04574,100
LOC04575,F,AISLE-15,RACK-02,SHELF-01,BIN-04575,100
LOC04576,F,AISLE-16,RACK-01,SHELF-01,BIN-04576,150
LOC04577,F,AISLE-17,RACK-11,SHELF-02,BIN-04577,150
LOC04578,F,AISLE-18,RACK-03,SHELF-02,BIN-04578,400
LOC04579,F,AISLE-19,RACK-04,SHELF-04,BIN-04579,300
LOC04580,F,AISLE-20,RACK-02,SHELF-05,BIN-04580,100
LOC04581,F,AISLE-21,RACK-05,SHELF-03,BIN-04581,300
LOC04582,F,AISLE-22,RACK-13,SHELF-01,BIN-04582,250
LOC04583,F,AISLE-23,RACK-10,SHELF-03,BIN-04583,175
LOC04584,F,AISLE-24,RACK-03,SHELF-05,BIN-04584,175
LOC04585,F,AISLE-25,RACK-20,SHELF-05,BIN-04585,400
LOC04586,F,AISLE-26,RACK-10,SHELF-04,BIN-04586,150
LOC04587,F,AISLE-27,RACK-05,SHELF-02,BIN-04587,250
LOC04588,F,AISLE-28,RACK-17,SHELF-05,BIN-04588,100
LOC04589,F,AISLE-29,RACK-11,SHELF-04,BIN-04589,400
LOC04590,F,AISLE-30,RACK-02,SHELF-05,BIN-04590,350
LOC04591,F,AISLE-31,RACK-15,SHELF-01,BIN-04591,100
LOC04592,F,AISLE-32,RACK-20,SHELF-01,BIN-04592,100
LOC04593,F,AISLE-33,RACK-09,SHELF-02,BIN-04593,350
LOC04594,F,AISLE-34,RACK-12,SHELF-03,BIN-04594,150
LOC04595,F,AISLE-35,RACK-12,SHELF-05,BIN-04595,250
LOC04596,F,AISLE-36,RACK-17,SHELF-02,BIN-04596,350
LOC04597,F,AISLE-37,RACK-13,SHELF-05,BIN-04597,150
LOC04598,F,AISLE-38,RACK-08,SHELF-04,BIN-04598,175
LOC04599,F,AISLE-39,RACK-09,SHELF-05,BIN-04599,200
LOC04600,F,AISLE-40,RACK-11,SHELF-03,BIN-04600,100
LOC04601,F,AISLE-01,RACK-12,SHELF-03,BIN-04601,175
LOC04602,F,AISLE-02,RACK-19,SHELF-04,BIN-04602,100
LOC04603,F,AISLE-03,RACK-18,SHELF-01,BIN-04603,400
LOC04604,F,AISLE-04,RACK-02,SHELF-04,BIN-04604,200
LOC04605,F,AISLE-05,RACK-08,SHELF-04,BIN-04605,400
LOC04606,F,AISLE-06,RACK-20,SHELF-03,BIN-04606,100
LOC04607,F,AISLE-07,RACK-20,SHELF-05,BIN-04607,175
LOC04608,F,AISLE-08,RACK-05,SHELF-01,BIN-04608,100
LOC04609,F,AISLE-09,RACK-09,SHELF-01,BIN-04609,150
LOC04610,F,AISLE-10,RACK-13,SHELF-03,BIN-04610,150
LOC04611,F,AISLE-11,RACK-18,SHELF-05,BIN-04611,100
LOC04612,F,AISLE-12,RACK-09,SHELF-03,BIN-04612,175
LOC04613,F,AISLE-13,RACK-18,SHELF-04,BIN-04613,400
LOC04614,F,AISLE-14,RACK-08,SHELF-05,BIN-04614,200
LOC04615,F,AISLE-15,RACK-13,SHELF-02,BIN-04615,150
LOC04616,F,AISLE-16,RACK-13,SHELF-03,BIN-04616,200
LOC04617,F,AISLE-17,RACK-05,SHELF-01,BIN-04617,175
LOC04618,F,AISLE-18,RACK-13,SHELF-05,BIN-04618,250
LOC04619,F,AISLE-19,RACK-06,SHELF-05,BIN-04619,250
LOC04620,F,AISLE-20,RACK-14,SHELF-03,BIN-04620,175
LOC04621,F,AISLE-21,RACK-01,SHELF-02,BIN-04621,350
LOC04622,F,AISLE-22,RACK-05,SHELF-03,BIN-04622,350
LOC04623,F,AISLE-23,RACK-07,SHELF-01,BIN-04623,250
LOC04624,F,AISLE-24,RACK-09,SHELF-01,BIN-04624,400
LOC04625,F,AISLE-25,RACK-02,SHELF-04,BIN-04625,250
LOC04626,F,AISLE-26,RACK-13,SHELF-02,BIN-04626,300
LOC04627,F,AISLE-27,RACK-12,SHELF-03,BIN-04627,100
LOC04628,F,AISLE-28,RACK-06,SHELF-04,BIN-04628,200
LOC04629,F,AISLE-29,RACK-12,SHELF-03,BIN-04629,175
LOC04630,F,AISLE-30,RACK-10,SHELF-02,BIN-04630,100
LOC04631,F,AISLE-31,RACK-03,SHELF-04,BIN-04631,350
LOC04632,F,AISLE-32,RACK-10,SHELF-04,BIN-04632,250
LOC04633,F,AISLE-33,RACK-10,SHELF-05,BIN-04633,100
LOC04634,F,AISLE-34,RACK-08,SHELF-01,BIN-04634,300
LOC04635,F,AISLE-35,RACK-08,SHELF-05,BIN-04635,175
LOC04636,F,AISLE-36,RACK-09,SHELF-03,BIN-04636,175
LOC04637,F,AISLE-37,RACK-15,SHELF-05,BIN-04637,100
LOC04638,F,AISLE-38,RACK-11,SHELF-01,BIN-04638,250
LOC04639,F,AISLE-39,RACK-02,SHELF-03,BIN-04639,200
LOC04640,F,AISLE-40,RACK-07,SHELF-02,BIN-04640,200
LOC04641,F,AISLE-01,RACK-12,SHELF-02,BIN-04641,250
LOC04642,F,AISLE-02,RACK-19,SHELF-03,BIN-04642,150
LOC04643,F,AISLE-03,RACK-13,SHELF-02,BIN-04643,175
LOC04644,F,AISLE-04,RACK-04,SHELF-01,BIN-04644,150
LOC04645,F,AISLE-05,RACK-20,SHELF-04,BIN-04645,400
LOC04646,F,AISLE-06,RACK-04,SHELF-05,BIN-04646,100
LOC04647,F,AISLE-07,RACK-20,SHELF-02,BIN-04647,200
LOC04648,F,AISLE-08,RACK-19,SHELF-01,BIN-04648,200
LOC04649,F,AISLE-09,RACK-16,SHELF-02,BIN-04649,175
LOC04650,F,AISLE-10,RACK-13,SHELF-03,BIN-04650,200
LOC04651,F,AISLE-11,RACK-02,SHELF-04,BIN-04651,100
LOC04652,F,AISLE-12,RACK-03,SHELF-01,BIN-04652,400
LOC04653,F,AISLE-13,RACK-11,SHELF-04,BIN-04653,150
LOC04654,F,AISLE-14,RACK-15,SHELF-05,BIN-04654,350
LOC04655,F,AISLE-15,RACK-18,SHELF-05,BIN-04655,100
LOC04656,F,AISLE-16,RACK-01,SHELF-02,BIN-04656,200
LOC04657,F,AISLE-17,RACK-01,SHELF-01,BIN-04657,150
LOC04658,F,AISLE-18,RACK-11,SHELF-04,BIN-04658,150
LOC04659,F,AISLE-19,RACK-18,SHELF-02,BIN-04659,100
LOC04660,F,AISLE-20,RACK-08,SHELF-04,BIN-04660,300
LOC04661,F,AISLE-21,RACK-16,SHELF-04,BIN-04661,250
LOC04662,F,AISLE-22,RACK-10,SHELF-05,BIN-04662,150
LOC04663,F,AISLE-23,RACK-14,SHELF-01,BIN-04663,200
LOC04664,F,AISLE-24,RACK-13,SHELF-03,BIN-04664,300
LOC04665,F,AISLE-25,RACK-05,SHELF-01,BIN-04665,150
LOC04666,F,AISLE-26,RACK-10,SHELF-05,BIN-04666,150
LOC04667,F,AISLE-27,RACK-04,SHELF-05,BIN-04667,250
