Order_ID,Product_ID,Product_Name,Category,Required_Quantity,Order_Priority,Order_Date,Requested_By,Order_Status
ORD04224,P00556,Standard Hiking Boots (Beige),Footwear,5,Medium,2026-07-30 13:05,Customer-16457,Pending
ORD04225,P00646,Pro Backpack (Grey),Accessories,7,Medium,2026-08-29 13:26,Customer-18296,Cancelled
ORD04226,P00624,Deluxe Sports Shoes (Red),Footwear,3,Urgent,2026-07-22 18:34,Customer-11263,Picking
ORD04227,P00194,Premium Stapler (Silver),Stationery,5,Medium,2026-07-03 20:56,Customer-12072,Pending
ORD04228,P00490,Compact Loafers (White),Footwear,6,High,2026-08-25 01:38,Customer-14909,Cancelled
ORD04229,P00798,Mini Loafers (Grey),Footwear,7,Medium,2026-08-01 12:32,Customer-15735,Pending
ORD04230,P00291,Lite Wireless Mouse (Silver),Electronics,7,High,2026-07-29 09:59,Customer-14230,Pending
ORD04231,P00795,Pro Sunglasses (Black),Accessories,5,Urgent,2026-07-29 03:31,Customer-16631,Picking
ORD04232,P00094,Classic Storage Box (Grey),Home,7,Medium,2026-08-08 15:58,Customer-11560,Shipped
ORD04233,P00057,Max USB-C Cable (Red),Electronics,1,High,2026-07-05 20:05,Customer-13587,Shipped
ORD04234,P00601,Classic Highlighter Set (Green),Stationery,5,Low,2026-07-02 10:40,Customer-14354,Picking
ORD04235,P00120,Premium Door Mat (Red),Home,1,Low,2026-07-13 01:51,Customer-16466,Pending
ORD04236,P00384,Plus Wallet (White),Accessories,1,Medium,2026-08-15 13:36,Customer-16861,Cancelled
ORD04237,P00007,Mini Earbuds (Beige),Electronics,2,Low,2026-07-12 23:51,Customer-10854,Cancelled
ORD04238,P00520,Deluxe Keychain (Red),Accessories,1,Low,2026-08-15 16:47,Customer-12305,Picked
ORD04239,P00154,Classic Laptop Stand (Black),Electronics,8,Medium,2026-07-06 15:29,Customer-13849,Pending
ORD04240,P00774,Standard Router (Green),Electronics,8,Low,2026-08-21 02:33,Customer-12390,Picking
ORD04241,P00389,Standard Travel Pouch (Green),Accessories,7,Low,2026-08-24 11:36,Customer-17290,Picking
ORD04242,P00286,Deluxe Cap (Beige),Accessories,6,Low,2026-08-26 08:50,Customer-11016,Pending
ORD04243,P00755,Classic Backpack (White),Accessories,1,Urgent,2026-07-30 13:24,Customer-18670,Picked
ORD04244,P00569,Pro Hiking Boots (Silver),Footwear,5,Urgent,2026-07-30 08:45,Customer-14771,Shipped
ORD04245,P00359,Premium Hiking Boots (Green),Footwear,7,Low,2026-07-07 03:30,Customer-19577,Picking
ORD04246,P00114,Lite Charger (Grey),Electronics,8,Urgent,2026-07-14 00:20,Customer-19876,Picked
ORD04247,P00146,Standard Water Bottle (Green),Home,2,Low,2026-08-06 22:26,Customer-12008,Cancelled
ORD04248,P00430,Mini Scissors (Black),Stationery,1,Low,2026-08-12 19:27,Customer-18276,Picking
ORD04249,P00716,Premium Handbag (Blue),Accessories,3,Urgent,2026-08-13 04:42,Customer-11109,Shipped
ORD04250,P00262,Mini Sticky Notes (Blue),Stationery,6,Medium,2026-08-19 06:26,Customer-17579,Pending
ORD04251,P00253,Deluxe Handbag (Beige),Accessories,3,Medium,2026-07-20 21:54,Customer-19075,Pending
ORD04252,P00718,Pro Loafers (Red),Footwear,7,High,2026-08-23 06:00,Customer-14155,Cancelled
ORD04253,P00093,Compact Keychain (Blue),Accessories,1,Urgent,2026-07-21 18:19,Customer-14975,Picking
ORD04254,P00394,Lite Formal Shoes (White),Footwear,6,Low,2026-07-14 01:42,Customer-19291,Pending
ORD04255,P00685,Premium Cushion (Grey),Home,4,High,2026-07-31 07:40,Customer-10125,Picked
ORD04256,P00570,Pro Scissors (White),Stationery,8,Low,2026-07-08 07:22,Customer-12708,Picked
ORD04257,P00004,Max USB-C Cable (Black),Electronics,7,Low,2026-07-26 13:18,Customer-11513,Pending
ORD04258,P00066,Compact Watch Strap (Silver),Accessories,7,Urgent,2026-07-04 04:17,Customer-19382,Picked
ORD04259,P00762,Pro Charger (Black),Electronics,2,Low,2026-08-16 04:21,Customer-11500,Cancelled
ORD04260,P00628,Classic Flip Flops (Black),Footwear,3,Low,2026-07-19 10:48,Customer-15312,Picking
ORD04261,P00439,Premium Candle Holder (Beige),Home,2,Medium,2026-08-05 00:50,Customer-15842,Pending
ORD04262,P00687,Max Boots (Grey),Footwear,2,Low,2026-07-07 23:53,Customer-19160,Picked
ORD04263,P00059,Premium Boots (Red),Footwear,8,Medium,2026-07-21 16:19,Customer-13322,Shipped
ORD04264,P00662,Premium Power Bank (Green),Electronics,3,Medium,2026-07-07 19:24,Customer-11074,Picked
ORD04265,P00171,Lite Curtain (Green),Home,7,Urgent,2026-08-30 03:10,Customer-18611,Cancelled
ORD04266,P00693,Classic Hiking Boots (Beige),Footwear,3,Medium,2026-07-08 05:45,Customer-11038,Picked
ORD04267,P00732,Premium Curtain (White),Home,2,High,2026-07-15 13:22,Customer-11322,Cancelled
ORD04268,P00246,Max File Folder (Beige),Stationery,8,High,2026-07-20 07:50,Customer-10281,Pending
ORD04269,P00700,Plus Cap (Silver),Accessories,1,High,2026-08-05 03:54,Customer-12616,Cancelled
ORD04270,P00604,Premium Flip Flops (Red),Footwear,6,Low,2026-08-10 09:41,Customer-13722,Shipped
ORD04271,P00761,Max Wall Clock (Beige),Home,6,Low,2026-08-12 00:25,Customer-14862,Pending
ORD04272,P00023,Plus Hiking Boots (Red),Footwear,5,Medium,2026-08-20 01:41,Customer-12259,Pending
ORD04273,P00491,Premium Belt (White),Accessories,6,Medium,2026-07-12 12:06,Customer-10101,Picking
ORD04274,P00508,Plus Keyboard (Green),Electronics,5,Medium,2026-08-05 01:36,Customer-11304,Picking
ORD04275,P00243,Compact Slippers (Silver),Footwear,5,Medium,2026-07-03 02:56,Customer-15914,Picking
ORD04276,P00732,Premium Curtain (White),Home,6,Medium,2026-07-13 07:12,Customer-14757,Cancelled
ORD04277,P00724,Plus Sandals (Silver),Footwear,3,High,2026-07-24 06:25,Customer-18347,Picked
ORD04278,P00073,Deluxe HDMI Cable (Red),Electronics,2,High,2026-07-24 14:21,Customer-16423,Picking
ORD04279,P00152,Plus Slippers (Green),Footwear,6,Low,2026-08-01 23:02,Customer-11778,Picking
ORD04280,P00217,Deluxe Photo Frame (Grey),Home,4,Urgent,2026-07-18 06:34,Customer-15698,Shipped
ORD04281,P00102,Max Cap (Red),Accessories,4,Urgent,2026-08-27 05:16,Customer-11276,Pending
ORD04282,P00688,Standard Sports Shoes (White),Footwear,4,Low,2026-08-29 17:33,Customer-12288,Picking
ORD04283,P00714,Plus Bed Sheet Set (Beige),Home,8,Urgent,2026-08-08 06:26,Customer-18382,Picking
ORD04284,P00761,Max Wall Clock (Beige),Home,4,Medium,2026-07-12 08:25,Customer-12882,Picking
ORD04285,P00079,Deluxe Curtain (White),Home,2,Urgent,2026-07-11 16:00,Customer-18463,Cancelled
ORD04286,P00031,Compact Stapler (Black),Stationery,4,Urgent,2026-08-22 02:25,Customer-18312,Shipped
ORD04287,P00599,Lite Wall Clock (Black),Home,4,High,2026-08-21 21:08,Customer-13385,Pending
ORD04288,P00616,Compact Cushion (Green),Home,2,High,2026-08-29 09:35,Customer-18458,Cancelled
ORD04289,P00085,Pro Wallet (Blue),Accessories,7,Urgent,2026-08-27 08:51,Customer-12649,Pending
ORD04290,P00777,Lite Tablet Stand (Red),Electronics,3,Low,2026-08-16 10:27,Customer-18297,Pending
ORD04291,P00559,Classic Belt (Grey),Accessories,5,High,2026-07-11 20:24,Customer-13341,Picked
ORD04292,P00660,Mini Sports Shoes (Beige),Footwear,7,High,2026-08-17 06:26,Customer-18885,Picking
ORD04293,P00379,Pro Laptop Stand (Green),Electronics,1,Medium,2026-08-16 00:15,Customer-18892,Cancelled
ORD04294,P00793,Standard HDMI Cable (White),Electronics,8,Low,2026-08-11 03:12,Customer-18196,Pending
ORD04295,P00469,Standard File Folder (White),Stationery,8,Urgent,2026-08-07 02:58,Customer-12922,Picked
ORD04296,P00291,Lite Wireless Mouse (Silver),Electronics,5,Medium,2026-08-08 02:43,Customer-12596,Picking
ORD04297,P00672,Lite Sports Shoes (Beige),Footwear,7,Medium,2026-08-01 08:18,Customer-18425,Picked
ORD04298,P00029,Standard Sandals (White),Footwear,3,Low,2026-08-23 03:15,Customer-10479,Picking
ORD04299,P00591,Standard Earbuds (Black),Electronics,8,Medium,2026-07-04 16:16,Customer-14188,Picking
ORD04300,P00157,Max Sticky Notes (Blue),Stationery,5,Urgent,2026-08-28 07:07,Customer-11485,Picked
ORD04301,P00475,Max Loafers (Green),Footwear,4,Low,2026-08-05 05:07,Customer-13116,Cancelled
ORD04302,P00773,Pro Formal Shoes (Blue),Footwear,6,Low,2026-07-10 19:24,Customer-15850,Cancelled
ORD04303,P00385,Lite File Folder (Grey),Stationery,2,Medium,2026-08-07 22:01,Customer-10885,Picking
ORD04304,P00278,Lite Formal Shoes (Green),Footwear,5,Medium,2026-08-19 00:58,Customer-14541,Picked
ORD04305,P00248,Premium Storage Box (Black),Home,8,High,2026-08-08 08:31,Customer-12823,Shipped
ORD04306,P00195,Mini Photo Frame (Black),Home,5,Medium,2026-07-20 19:52,Customer-17289,Pending
ORD04307,P00519,Classic Stapler (Silver),Stationery,2,Urgent,2026-08-30 22:38,Customer-17765,Picked
ORD04308,P00608,Max Boots (Green),Footwear,7,Urgent,2026-08-04 09:19,Customer-14773,Picked
ORD04309,P00676,Plus Keyboard (Beige),Electronics,7,Medium,2026-08-08 14:03,Customer-18510,Picked
ORD04310,P00600,Mini Desk Organizer (Beige),Stationery,6,Low,2026-07-06 08:07,Customer-12013,Pending
ORD04311,P00495,Plus Keychain (Red),Accessories,7,Urgent,2026-07-04 22:29,Customer-11571,Picked
ORD04312,P00015,Max Tablet Stand (White),Electronics,3,High,2026-07-17 00:15,Customer-15560,Cancelled
ORD04313,P00428,Classic Cap (Green),Accessories,7,Medium,2026-07-02 01:07,Customer-18536,Picked
ORD04314,P00361,Standard Curtain (White),Home,3,Medium,2026-07-16 19:17,Customer-10375,Cancelled
ORD04315,P00688,Standard Sports Shoes (White),Footwear,5,High,2026-07-28 09:19,Customer-17125,Pending
ORD04316,P00753,Lite Handbag (Green),Accessories,5,Low,2026-07-25 16:43,Customer-11086,Cancelled
ORD04317,P00112,Max Calculator (Green),Stationery,5,Medium,2026-08-15 02:58,Customer-17202,Picked
ORD04318,P00452,Classic Curtain (Blue),Home,3,Low,2026-08-06 15:36,Customer-13499,Shipped
ORD04319,P00613,Plus Cushion (Grey),Home,1,Low,2026-07-02 01:57,Customer-13834,Pending
ORD04320,P00227,Standard Earbuds (Black),Electronics,6,Urgent,2026-08-08 14:11,Customer-17621,Shipped
ORD04321,P00282,Premium Wallet (White),Accessories,8,Medium,2026-08-08 13:45,Customer-13523,Picking
ORD04322,P00305,Classic Hiking Boots (Grey),Footwear,8,Urgent,2026-07-01 14:10,Customer-15250,Picked
ORD04323,P00346,Compact Belt (White),Accessories,2,High,2026-07-03 16:55,Customer-13384,Picking
ORD04324,P00794,Deluxe Curtain (Black),Home,4,Urgent,2026-07-27 11:39,Customer-17699,Picking
ORD04325,P00701,Premium Flip Flops (Green),Footwear,5,Low,2026-08-14 07:29,Customer-13671,Pending
ORD04326,P00514,Mini Scissors (Beige),Stationery,6,High,2026-08-16 02:37,Customer-14216,Pending
ORD04327,P00782,Mini Handbag (Beige),Accessories,7,Urgent,2026-07-14 05:20,Customer-10796,Pending
ORD04328,P00340,Standard Marker Pack (Beige),Stationery,6,High,2026-08-17 09:32,Customer-16244,Picking
ORD04329,P00174,Premium Backpack (Green),Accessories,2,Urgent,2026-07-19 22:27,Customer-17289,Cancelled
ORD04330,P00724,Plus Sandals (Silver),Footwear,6,Low,2026-08-27 01:36,Customer-17761,Cancelled
ORD04331,P00705,Compact Sneakers (Blue),Footwear,5,Low,2026-08-19 21:09,Customer-12310,Pending
ORD04332,P00381,Premium Slippers (Blue),Footwear,3,Urgent,2026-07-27 10:20,Customer-11436,Pending
ORD04333,P00531,Lite Sneakers (Grey),Footwear,7,High,2026-08-08 04:26,Customer-17698,Picking
ORD04334,P00409,Max HDMI Cable (Silver),Electronics,5,Urgent,2026-07-21 15:34,Customer-11303,Cancelled
ORD04335,P00559,Classic Belt (Grey),Accessories,5,Low,2026-07-09 08:41,Customer-17206,Picked
ORD04336,P00111,Standard Charger (Black),Electronics,2,High,2026-08-20 00:53,Customer-17588,Pending
ORD04337,P00663,Mini Wallet (White),Accessories,2,High,2026-08-02 09:18,Customer-11802,Cancelled
ORD04338,P00278,Lite Formal Shoes (Green),Footwear,3,High,2026-08-17 20:26,Customer-17649,Shipped
ORD04339,P00716,Premium Handbag (Blue),Accessories,5,High,2026-07-20 22:14,Customer-19767,Picked
ORD04340,P00443,Plus Stapler (White),Stationery,6,Low,2026-07-22 05:01,Customer-11710,Cancelled
ORD04341,P00710,Max Water Bottle (Red),Home,7,High,2026-08-18 02:54,Customer-15199,Picked
ORD04342,P00484,Lite Bed Sheet Set (Grey),Home,8,Medium,2026-07-22 00:23,Customer-15453,Shipped
ORD04343,P00114,Lite Charger (Grey),Electronics,8,High,2026-07-29 07:53,Customer-17344,Picked
ORD04344,P00691,Deluxe Travel Pouch (White),Accessories,4,Urgent,2026-08-11 10:38,Customer-19831,Cancelled
ORD04345,P00027,Mini Belt (Silver),Accessories,2,High,2026-08-10 05:59,Customer-14059,Picking
ORD04346,P00435,Lite Webcam (Beige),Electronics,2,High,2026-08-10 08:14,Customer-11760,Picked
ORD04347,P00364,Max Calculator (Green),Stationery,3,High,2026-07-25 14:35,Customer-17191,Picking
ORD04348,P00604,Premium Flip Flops (Red),Footwear,8,Low,2026-08-23 20:23,Customer-10331,Picked
ORD04349,P00695,Max Power Bank (Red),Electronics,5,Medium,2026-07-10 08:59,Customer-18855,Cancelled
ORD04350,P00424,Standard Hiking Boots (Blue),Footwear,4,Low,2026-07-08 15:02,Customer-14423,Picking
ORD04351,P00155,Pro Belt (Black),Accessories,6,Urgent,2026-07-23 04:02,Customer-16528,Picking
ORD04352,P00131,Premium Storage Box (Green),Home,8,Low,2026-08-16 00:48,Customer-15253,Picked
ORD04353,P00267,Pro Sticky Notes (Silver),Stationery,5,Urgent,2026-08-15 14:26,Customer-10255,Picked
ORD04354,P00154,Classic Laptop Stand (Black),Electronics,1,Low,2026-07-07 04:11,Customer-19677,Cancelled
ORD04355,P00531,Lite Sneakers (Grey),Footwear,8,Low,2026-07-31 09:11,Customer-10074,Pending
ORD04356,P00696,Standard Photo Frame (Silver),Home,7,Low,2026-08-22 00:04,Customer-16396,Shipped
ORD04357,P00587,Classic Running Shoes (Grey),Footwear,3,Low,2026-07-19 15:01,Customer-18806,Picking
ORD04358,P00398,Standard Water Bottle (Green),Home,1,Low,2026-08-28 02:19,Customer-19528,Cancelled
ORD04359,P00612,Deluxe USB-C Cable (Red),Electronics,8,High,2026-07-04 18:44,Customer-10268,Shipped
ORD04360,P00675,Mini Table Lamp (Grey),Home,4,High,2026-08-22 11:16,Customer-18525,Pending
ORD04361,P00014,Max Wireless Mouse (Grey),Electronics,4,Low,2026-07-10 20:12,Customer-12134,Picked
ORD04362,P00006,Deluxe Slippers (Grey),Footwear,4,Urgent,2026-08-16 03:46,Customer-19986,Picked
ORD04363,P00697,Mini Calculator (Green),Stationery,7,Medium,2026-07-14 15:27,Customer-16475,Shipped
ORD04364,P00293,Plus Door Mat (Beige),Home,6,Low,2026-07-23 23:02,Customer-13166,Picking
ORD04365,P00149,Classic Desk Organizer (White),Stationery,6,Urgent,2026-08-28 15:43,Customer-15987,Picked
ORD04366,P00665,Pro Wireless Mouse (Green),Electronics,8,Medium,2026-08-04 18:23,Customer-18205,Cancelled
ORD04367,P00012,Compact Table Lamp (Grey),Home,6,Medium,2026-08-04 01:44,Customer-17850,Picked
ORD04368,P00186,Compact Charger (Blue),Electronics,1,High,2026-07-01 16:07,Customer-18735,Cancelled
ORD04369,P00754,Mini Desk Organizer (Silver),Stationery,4,Medium,2026-07-14 13:57,Customer-13618,Shipped
ORD04370,P00097,Max Sticky Notes (Blue),Stationery,3,Medium,2026-07-27 23:00,Customer-13154,Cancelled
ORD04371,P00676,Plus Keyboard (Beige),Electronics,1,Urgent,2026-08-16 18:17,Customer-14029,Shipped
ORD04372,P00183,Plus Bed Sheet Set (Green),Home,5,High,2026-08-30 01:47,Customer-18772,Cancelled
ORD04373,P00304,Max Marker Pack (Green),Stationery,7,Low,2026-07-03 21:33,Customer-15185,Shipped
ORD04374,P00229,Plus Flip Flops (Silver),Footwear,6,High,2026-08-18 03:24,Customer-17625,Picked
ORD04375,P00112,Max Calculator (Green),Stationery,3,Urgent,2026-07-17 00:02,Customer-17942,Picking
ORD04376,P00088,Pro Backpack (Beige),Accessories,1,Medium,2026-07-29 21:56,Customer-16295,Pending
ORD04377,P00182,Premium Scissors (Green),Stationery,3,Medium,2026-07-17 17:43,Customer-18126,Pending
ORD04378,P00237,Premium Door Mat (Red),Home,2,High,2026-07-16 08:39,Customer-13125,Shipped
ORD04379,P00548,Mini Sports Shoes (Black),Footwear,1,Low,2026-07-02 12:49,Customer-18805,Picked
ORD04380,P00011,Premium Charger (White),Electronics,7,Medium,2026-08-26 01:50,Customer-12431,Cancelled
ORD04381,P00237,Premium Door Mat (Red),Home,6,Medium,2026-08-21 00:08,Customer-16000,Pending
ORD04382,P00450,Classic Highlighter Set (Blue),Stationery,4,High,2026-08-27 02:21,Customer-10120,Pending
ORD04383,P00706,Plus Sticky Notes (Beige),Stationery,3,High,2026-08-18 06:18,Customer-14911,Picked
ORD04384,P00698,Pro Laptop Stand (Grey),Electronics,2,High,2026-08-23 22:16,Customer-10647,Shipped
ORD04385,P00104,Pro Cap (Grey),Accessories,6,Medium,2026-07-01 00:19,Customer-17960,Pending
ORD04386,P00287,Max Wallet (Silver),Accessories,4,Low,2026-07-12 00:45,Customer-14172,Pending
ORD04387,P00772,Standard Sandals (Silver),Footwear,5,Urgent,2026-08-04 18:43,Customer-16137,Pending
ORD04388,P00127,Standard Door Mat (Red),Home,3,High,2026-08-16 08:30,Customer-12787,Picked
ORD04389,P00116,Max Sticky Notes (Beige),Stationery,3,Medium,2026-07-21 10:05,Customer-11011,Pending
ORD04390,P00027,Mini Belt (Silver),Accessories,4,High,2026-07-12 13:45,Customer-13189,Picking
ORD04391,P00739,Mini Hiking Boots (Red),Footwear,4,High,2026-07-12 00:29,Customer-18851,Picked
ORD04392,P00520,Deluxe Keychain (Red),Accessories,5,High,2026-07-11 22:58,Customer-18108,Picking
ORD04393,P00325,Mini Handbag (Silver),Accessories,3,High,2026-07-04 07:07,Customer-11636,Picked
ORD04394,P00633,Classic Water Bottle (Beige),Home,7,Urgent,2026-07-08 17:17,Customer-10858,Pending
ORD04395,P00615,Deluxe Cushion (Red),Home,6,High,2026-08-22 20:37,Customer-12325,Pending
ORD04396,P00001,Lite Wireless Mouse (Red),Electronics,8,Medium,2026-07-30 21:53,Customer-12934,Cancelled
ORD04397,P00091,Compact File Folder (Black),Stationery,4,Medium,2026-07-27 16:43,Customer-11975,Cancelled
ORD04398,P00664,Premium Sports Shoes (Beige),Footwear,2,Low,2026-07-28 17:33,Customer-19935,Cancelled
ORD04399,P00089,Classic Backpack (Green),Accessories,7,High,2026-08-14 04:37,Customer-10353,Pending
ORD04400,P00609,Premium HDMI Cable (Green),Electronics,2,Urgent,2026-08-29 15:53,Customer-15698,Picked
ORD04401,P00215,Compact Wall Clock (Silver),Home,7,Low,2026-07-11 08:58,Customer-10849,Pending
ORD04402,P00684,Mini Calculator (Black),Stationery,2,Urgent,2026-07-27 14:42,Customer-14942,Cancelled
ORD04403,P00535,Standard Calculator (Beige),Stationery,1,Low,2026-07-13 11:39,Customer-14298,Picked
ORD04404,P00390,Pro Flip Flops (Beige),Footwear,1,Urgent,2026-07-14 06:09,Customer-18963,Picking
ORD04405,P00648,Max Backpack (Blue),Accessories,8,High,2026-07-17 01:25,Customer-17100,Picked
ORD04406,P00149,Classic Desk Organizer (White),Stationery,4,Low,2026-08-28 23:50,Customer-12143,Picked
ORD04407,P00654,Deluxe Keychain (Beige),Accessories,1,Medium,2026-07-12 11:50,Customer-16205,Picked
ORD04408,P00422,Max Desk Organizer (Blue),Stationery,2,Low,2026-08-12 06:19,Customer-17285,Pending
ORD04409,P00146,Standard Water Bottle (Green),Home,5,Medium,2026-08-12 05:26,Customer-10310,Pending
ORD04410,P00234,Pro File Folder (Red),Stationery,6,Low,2026-07-02 23:28,Customer-12139,Picked
ORD04411,P00207,Lite Highlighter Set (Black),Stationery,3,Medium,2026-07-23 13:55,Customer-19556,Shipped
ORD04412,P00045,Premium Photo Frame (Silver),Home,4,Urgent,2026-08-11 16:53,Customer-16488,Cancelled
ORD04413,P00436,Lite Highlighter Set (Black),Stationery,8,Low,2026-08-19 21:19,Customer-11897,Cancelled
ORD04414,P00188,Deluxe Calculator (Grey),Stationery,3,High,2026-07-06 12:41,Customer-18898,Picked
ORD04415,P00296,Plus Charger (Red),Electronics,5,Urgent,2026-07-05 02:31,Customer-12318,Shipped
ORD04416,P00769,Mini Sports Shoes (Blue),Footwear,7,Low,2026-07-09 09:41,Customer-18517,Picked
ORD04417,P00328,Deluxe Notebook (Green),Stationery,2,Medium,2026-07-06 12:40,Customer-17074,Picking
ORD04418,P00170,Premium Calculator (Silver),Stationery,5,Urgent,2026-08-01 04:06,Customer-10292,Shipped
ORD04419,P00014,Max Wireless Mouse (Grey),Electronics,6,High,2026-07-27 10:25,Customer-17190,Cancelled
ORD04420,P00067,Lite Sneakers (Red),Footwear,8,Urgent,2026-07-26 18:39,Customer-15595,Shipped
ORD04421,P00309,Lite Bluetooth Speaker (Black),Electronics,8,Urgent,2026-08-25 18:11,Customer-17925,Picking
ORD04422,P00596,Lite Flip Flops (Red),Footwear,3,Low,2026-07-12 06:33,Customer-19230,Cancelled
ORD04423,P00098,Classic Sports Shoes (Blue),Footwear,4,High,2026-07-29 13:06,Customer-14433,Picked
ORD04424,P00231,Lite Sticky Notes (Silver),Stationery,5,High,2026-07-18 11:16,Customer-10342,Cancelled
ORD04425,P00653,Max Keyboard (White),Electronics,7,Low,2026-07-13 14:09,Customer-18275,Cancelled
ORD04426,P00668,Compact Table Lamp (Red),Home,4,Urgent,2026-07-18 22:50,Customer-10825,Picking
ORD04427,P00788,Compact Monitor (Blue),Electronics,6,High,2026-07-05 13:07,Customer-10709,Picked
